SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (5+ Unit),1031-1039 Scott St,San Francisco,CA,94115,4895000,17,,Western Addition,8184,4500,1908,31,598,,Active,,,http://www.redfin.com/CA/San-Francisco/1031-Scott-St-94115/home/1146099,San Francisco MLS,486540,N,Y,37.779401,-122.4372549
MLS Listing,,Condo/Co-op,2935 Sacramento St,San Francisco,CA,94115,1795000,3,2,Pacific Heights,1532,,,31,1172,500,Active,,,http://www.redfin.com/CA/San-Francisco/2935-Sacramento-St-94115/home/1739645,San Francisco MLS,486542,N,Y,37.788638,-122.441235
MLS Listing,,Condo/Co-op,1685 19th Ave,San Francisco,CA,94122,639344,3,2,Inner Sunset,1920,,2001,12,333,260,Active,July-23-2019 02:00 PM,July-23-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1685-19th-Ave-94122/home/1924415,San Francisco MLS,486544,N,Y,37.756239,-122.476904
MLS Listing,,Multi-Family (2-4 Unit),173-175 Chestnut St,San Francisco,CA,94133,6995000,4,3.5,Telegraph Hill,3850,2406,1940,27,1817,,Active,,,http://www.redfin.com/CA/San-Francisco/173-Chestnut-St-94133/home/1216162,San Francisco MLS,486568,N,Y,37.8044083,-122.4064622
MLS Listing,,Condo/Co-op,631 Ofarrell St #616,San Francisco,CA,94109,565000,0,1,Downtown,547,,1930,25,1033,590,Active,,,http://www.redfin.com/CA/San-Francisco/631-O-Farrell-St-94109/unit-616/home/555826,San Francisco MLS,486569,N,Y,37.7852399,-122.4151204
MLS Listing,,Multi-Family (2-4 Unit),542-544 5th Ave,San Francisco,CA,94118,1080000,5,2,Inner Richmond,,3000,1908,27,,,Active,,,http://www.redfin.com/CA/San-Francisco/542-5th-Ave-94118/home/615960,San Francisco MLS,486577,N,Y,37.7783597,-122.4628995
MLS Listing,,Single Family Residential,3646 Baker St,San Francisco,CA,94123,5790000,5,4,Marina,4425,3236,1929,28,1308,,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/3646-Baker-St-94123/home/582185,San Francisco MLS,486592,N,Y,37.8048893,-122.4469229
MLS Listing,,Vacant Land,8 Orizaba Ave,San Francisco,CA,94112,739000,,,Outer Mission,,2495,,29,,,Active,,,http://www.redfin.com/CA/San-Francisco/8-Orizaba-Ave-94112/unit-V/home/110066947,San Francisco MLS,486596,N,Y,37.7098256,-122.4622799
MLS Listing,,Multi-Family (2-4 Unit),1172-1176 Union St,San Francisco,CA,94109,2995000,6,3,Russian Hill,3615,1515,1908,29,828,,Active,,,http://www.redfin.com/CA/San-Francisco/1172-Union-St-94109/home/1831016,San Francisco MLS,486597,N,Y,37.7994443,-122.4186085
MLS Listing,,Multi-Family (5+ Unit),614 Pine St,San Francisco,CA,94108,10150000,,,Financial District,23748,4650,1908,28,427,,Active,,,http://www.redfin.com/CA/San-Francisco/614-Pine-St-94108/home/167127821,San Francisco MLS,486605,N,Y,37.7915837,-122.4061135
MLS Listing,,Condo/Co-op,2893 24th St,San Francisco,CA,94110,1100000,3,2,Inner Mission,,,,28,,453,Active,July-23-2019 02:30 PM,July-23-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/2893-24th-St-94110/home/26838631,San Francisco MLS,486615,N,Y,37.7524329,-122.4098786
MLS Listing,,Single Family Residential,161 Santa Rosa Ave,San Francisco,CA,94112,1295000,3,2,Mission Terrace,1919,2495,1925,4,675,,Active,July-25-2019 05:30 PM,July-25-2019 06:30 PM,http://www.redfin.com/CA/San-Francisco/161-Santa-Rosa-Ave-94112/home/694096,San Francisco MLS,486640,N,Y,37.7272794,-122.4373681
MLS Listing,,Multi-Family (2-4 Unit),502-508 29th Ave,San Francisco,CA,94121,1895000,6,3,Central Richmond,5140,3250,1922,27,369,,Active,,,http://www.redfin.com/CA/San-Francisco/502-29th-Ave-94121/home/611499,San Francisco MLS,486646,N,Y,37.779596,-122.4888157
MLS Listing,,Multi-Family (2-4 Unit),53 Peralta Ave,San Francisco,CA,94110,1599000,5,3,Bernal Heights,2775,2073,1900,17,576,,Active,,,http://www.redfin.com/CA/San-Francisco/53-Peralta-Ave-94110/home/974870,San Francisco MLS,486649,N,Y,37.7476789,-122.4060743
MLS Listing,,Condo/Co-op,95 Ora Way Unit F105,San Francisco,CA,94131,301613,0,1,Diamond Heights,480,,1975,13,628,565,Active,July-28-2019 02:00 AM,July-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/95-Ora-Way-94131/unit-F105/home/2009605,San Francisco MLS,486651,N,Y,37.7403708,-122.4374839
MLS Listing,,Single Family Residential,175 Chestnut St,San Francisco,CA,94133,6995000,4,3,Telegraph Hill,3850,2406,1940,27,1817,,Active,,,http://www.redfin.com/CA/San-Francisco/175-Chestnut-St-94133/home/167238034,San Francisco MLS,486653,N,Y,37.8044319,-122.4064977
MLS Listing,,Condo/Co-op,4349 18th St,San Francisco,CA,94114,1295000,2,2.5,Eureka Valley/Dolore,,,1904,14,,261,Active,,,http://www.redfin.com/CA/San-Francisco/4349-18th-St-94114/home/675926,San Francisco MLS,486654,N,Y,37.7605142,-122.4380156
MLS Listing,,Single Family Residential,79 Los Palmos Dr,San Francisco,CA,94127,1499000,5,3,Miraloma Park,,2321,1957,22,,,Active,July-23-2019 01:30 PM,July-23-2019 03:00 PM,http://www.redfin.com/CA/San-Francisco/79-Los-Palmos-Dr-94127/home/1867897,San Francisco MLS,486670,N,Y,37.7348238,-122.4475864
MLS Listing,,Condo/Co-op,129 Park St,San Francisco,CA,94110,775000,2,1,Bernal Heights,776,,1905,10,999,,Active,July-23-2019 12:00 AM,July-23-2019 12:00 PM,http://www.redfin.com/CA/San-Francisco/129-Park-St-94110/home/12402505,San Francisco MLS,486675,N,Y,37.736849,-122.422887
MLS Listing,,Condo/Co-op,1856 Franklin #2,San Francisco,CA,94109,1500000,3,2,Pacific Heights,1230,,1914,24,1220,649,Active,,,http://www.redfin.com/CA/San-Francisco/1856-Franklin-St-94109/unit-2/home/12121074,San Francisco MLS,486679,N,Y,37.7918729,-122.4240519
MLS Listing,,Multi-Family (2-4 Unit),2115-2119 Judah St,San Francisco,CA,94122,1599000,6,3,Central Sunset,3104,2495,1949,24,515,,Active,,,http://www.redfin.com/CA/San-Francisco/2115-Judah-St-94122/home/631064,San Francisco MLS,486681,N,Y,37.761107,-122.484842
MLS Listing,,Multi-Family (2-4 Unit),3979-81 24th St,San Francisco,CA,94114,4100000,2,2,Noe Valley,6000,2850,1904,26,683,,Active,,,http://www.redfin.com/CA/San-Francisco/3979-24th-St-94114/home/1663909,San Francisco MLS,486683,N,Y,37.751216,-122.431311
MLS Listing,,Condo/Co-op,2774 Union St #1,San Francisco,CA,94123,1500000,2,2,Cow Hollow,1495,,1904,24,1003,240,Active,,,http://www.redfin.com/CA/San-Francisco/2774-Union-St-94123/unit-1/home/1667831,San Francisco MLS,486685,N,Y,37.79617,-122.4449655
MLS Listing,,Condo/Co-op,338 Main St Unit 21G,San Francisco,CA,94105,2195000,2,2,South Beach,1401,,2016,10,1567,1215,Active,,,http://www.redfin.com/CA/San-Francisco/338-Main-St-94105/unit-21G/home/109315459,San Francisco MLS,486695,N,Y,37.7888208,-122.3912963
MLS Listing,,Multi-Family (5+ Unit),674-678 Haight St,San Francisco,CA,94117,3300000,9,,Hayes Valley,5655,2750,1890,26,584,,Active,,,http://www.redfin.com/CA/San-Francisco/674-Haight-St-94117/home/941484,San Francisco MLS,486701,N,Y,37.7719836,-122.4333667
MLS Listing,,Single Family Residential,666 Hamilton St,San Francisco,CA,94134,1829000,2,1,Portola,950,9960,1915,26,1925,,Active,,,http://www.redfin.com/CA/San-Francisco/666-Hamilton-St-94134/home/1026562,San Francisco MLS,486702,N,Y,37.7228331,-122.408422
MLS Listing,,Condo/Co-op,425 1st St #4803,San Francisco,CA,94105,2195000,2,2,South Beach,,,2008,24,,1102,Active,July-24-2019 12:30 PM,July-24-2019 02:00 PM,http://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-4803/home/17304915,San Francisco MLS,486707,N,Y,37.7860625,-122.3921764
MLS Listing,,Single Family Residential,117 Marview Way,San Francisco,CA,94131,1495000,4,3,Midtown Terrace,1638,2892,1958,24,913,,Active,,,http://www.redfin.com/CA/San-Francisco/117-Marview-Way-94131/home/2000464,San Francisco MLS,486712,N,Y,37.754422,-122.4493557
MLS Listing,,Multi-Family (2-4 Unit),1784-1788 Union,San Francisco,CA,94123,2750000,,,Cow Hollow,4950,2125,1902,25,556,,Active,,,http://www.redfin.com/CA/San-Francisco/1784-Union-St-94123/home/167145654,San Francisco MLS,486732,N,Y,37.7981692,-122.4286778
MLS Listing,,Townhouse,840 Minnesota St #254,San Francisco,CA,94107,1795000,2,2.5,Central Waterfront,1675,,2009,17,1072,603,Active,,,http://www.redfin.com/CA/San-Francisco/840-Minnesota-St-94107/unit-254/home/40142885,San Francisco MLS,486739,N,Y,37.7596716,-122.3908629
MLS Listing,,Multi-Family (2-4 Unit),1047-1049 Lombard St,San Francisco,CA,94109,4750000,5,5,Russian Hill,4102,3005,1948,17,1158,,Active,,,http://www.redfin.com/CA/San-Francisco/1047-Lombard-St-94109/home/539661,San Francisco MLS,486740,N,Y,37.8018926,-122.4187036
MLS Listing,,Condo/Co-op,2717 Folsom St,San Francisco,CA,94110,1375000,4,2,Inner Mission,1475,,1908,24,932,380,Active,July-23-2019 05:00 PM,July-23-2019 06:30 PM,http://www.redfin.com/CA/San-Francisco/2717-Folsom-St-94110/home/167148561,San Francisco MLS,486749,N,Y,37.7537238,-122.4141027
MLS Listing,,Condo/Co-op,490 Connecticut St #1,San Francisco,CA,94107,765000,1,1,Potrero Hill,,,,24,,210,Active,,,http://www.redfin.com/CA/San-Francisco/490-Connecticut-St-94107/unit-1/home/167151290,San Francisco MLS,486752,N,Y,37.760116,-122.3974807
MLS Listing,,Multi-Family (2-4 Unit),646-648 Madrid St,San Francisco,CA,94131,989000,4,2,Excelsior,1400,2495,1905,21,706,,Active,,,http://www.redfin.com/CA/San-Francisco/646-Madrid-St-94112/home/113842874,San Francisco MLS,486758,N,Y,37.719435,-122.434801
MLS Listing,,Condo/Co-op,393 Carl St,San Francisco,CA,94117,1650000,2,2,Parnassus/Ashbury Heights,1559,,2010,10,1058,250,Active,July-23-2019 12:30 PM,July-23-2019 02:00 PM,http://www.redfin.com/CA/San-Francisco/393-Carl-St-94117/home/40138633,San Francisco MLS,486762,N,Y,37.7648864,-122.4558448
MLS Listing,,Condo/Co-op,930 Pine St #103,San Francisco,CA,94108,659000,0,1,Downtown,475,,1973,19,1387,412,Active,,,http://www.redfin.com/CA/San-Francisco/930-Pine-St-94108/unit-103/home/549501,San Francisco MLS,486764,N,Y,37.7910683,-122.4113131
MLS Listing,,Condo/Co-op,690 Market St #1702,San Francisco,CA,94104,1200000,2,2.5,Financial District,1192,,2007,24,1007,2827,Active,,,http://www.redfin.com/CA/San-Francisco/690-Market-St-94104/unit-1702/home/21967203,San Francisco MLS,486771,N,Y,37.7882479,-122.4032322
MLS Listing,,Condo/Co-op,260 King St #1603,San Francisco,CA,94107,1720000,2,2,Mission Bay,1286,,2004,20,1337,907,Active,,,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-1603/home/11282424,San Francisco MLS,486801,N,Y,37.7773548,-122.393336
MLS Listing,,Condo/Co-op,1151 Sutter St #102,San Francisco,CA,94109,1025000,2,2,Downtown,1017,,2009,17,1008,572,Active,,,http://www.redfin.com/CA/San-Francisco/1151-Sutter-St-94109/unit-102/home/21622889,San Francisco MLS,486806,N,Y,37.7875754,-122.4194287
MLS Listing,,Single Family Residential,555 Valley St,San Francisco,CA,94131,4495000,4,4.5,Noe Valley,4600,2850,1910,4,977,,Active,,,http://www.redfin.com/CA/San-Francisco/555-Valley-St-94131/home/1648379,San Francisco MLS,486807,N,Y,37.7438993,-122.4346696
MLS Listing,,Condo/Co-op,255 Eureka St,San Francisco,CA,94117,1499000,3,1.25,Eureka Valley/Dolore,1211,,1907,21,1238,550,Active,,,http://www.redfin.com/CA/San-Francisco/255-Eureka-St-94114/home/23424272,San Francisco MLS,486808,N,Y,37.7582359,-122.437711
MLS Listing,,Single Family Residential,276 Bemis St,San Francisco,CA,94131,995000,1,1,Glen Park,,2696,1911,11,,,Active,July-23-2019 12:30 PM,July-23-2019 02:00 PM,http://www.redfin.com/CA/San-Francisco/276-Bemis-St-94131/home/1624213,San Francisco MLS,486810,N,Y,37.7362494,-122.4322696
MLS Listing,,Condo/Co-op,3535 Wawona St #235,San Francisco,CA,94116,797000,1,1,Outer Parkside,762,,2019,1,1046,453,Active,,,http://www.redfin.com/CA/San-Francisco/3535-Wawona-St-94116/unit-235/home/167850037,San Francisco MLS,486829,N,Y,37.7360903,-122.5046275
MLS Listing,,Single Family Residential,2679 44th Ave,San Francisco,CA,94116,1095000,3,2,Outer Parkside,1464,2996,1950,10,748,,Active,July-23-2019 01:30 PM,July-23-2019 03:00 PM,http://www.redfin.com/CA/San-Francisco/2679-44th-Ave-94116/home/2016447,San Francisco MLS,486835,N,Y,37.7366859,-122.5023322
MLS Listing,,Single Family Residential,3032 Ulloa St,San Francisco,CA,94116,995000,2,1,Parkside,1150,2914,1923,11,865,,Active,,,http://www.redfin.com/CA/San-Francisco/3032-Ulloa-St-94116/home/1315919,San Francisco MLS,486837,N,Y,37.740833,-122.489123
MLS Listing,,Condo/Co-op,3416 California St,San Francisco,CA,94118,1385000,2,2.5,Presidio Heights,1365,,2006,10,1015,400,Active,July-23-2019 10:30 AM,July-23-2019 12:00 PM,http://www.redfin.com/CA/San-Francisco/3416-California-St-94118/home/22894641,San Francisco MLS,486838,N,Y,37.787061,-122.45072
MLS Listing,,Townhouse,200 Dolores St #8,San Francisco,CA,94103,2975000,3,3.5,Mission Dolores,2248,,2014,10,1323,781,Active,,,http://www.redfin.com/CA/San-Francisco/200-Dolores-St-94103/unit-8/home/49738168,San Francisco MLS,486848,N,Y,37.7660572,-122.4269225
MLS Listing,,Single Family Residential,2312 Washington St,San Francisco,CA,94115,12500000,5,5.5,Pacific Heights,5455,3219,1917,10,2291,,Active,,,http://www.redfin.com/CA/San-Francisco/2312-Washington-St-94115/home/1538938,San Francisco MLS,486864,N,Y,37.7921368,-122.4316613
MLS Listing,,Condo/Co-op,338 Spear St Unit 21F,San Francisco,CA,94105,2150000,2,2,South Beach,1309,,2009,15,1642,995,Active,,,http://www.redfin.com/CA/San-Francisco/338-Spear-St-94105/unit-21F/home/21966354,San Francisco MLS,486866,N,Y,37.7894137,-122.3906433
MLS Listing,,Condo/Co-op,1368 17th Ave Unit A,San Francisco,CA,94122,799000,1,1,Inner Sunset,898,,1947,12,890,325,Active,,,http://www.redfin.com/CA/San-Francisco/1368-17th-Ave-94122/unit-A/home/1097320,San Francisco MLS,486868,N,Y,37.762428,-122.474569
MLS Listing,,Condo/Co-op,2928 Washington,San Francisco,CA,94115,2095000,3,2,Pacific Heights,2124,,,14,986,360,Active,,,http://www.redfin.com/CA/San-Francisco/2928-Washington-St-94115/home/51678924,San Francisco MLS,486869,N,Y,37.7908497,-122.4415263
MLS Listing,,Single Family Residential,1419 Quesada Ave,San Francisco,CA,94124,998000,3,2,Bayview,1636,2495,1963,10,610,,Active,,,http://www.redfin.com/CA/San-Francisco/1419-Quesada-Ave-94124/home/1103545,San Francisco MLS,486872,N,Y,37.7302672,-122.3864286
MLS Listing,,Condo/Co-op,1731 Powell St #305,San Francisco,CA,94133,1800000,2,2.5,North Beach,1347,,2018,19,1336,836,Active,July-28-2019 01:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1731-Powell-St-94133/unit-305/home/148698647,San Francisco MLS,486875,N,Y,37.8006922,-122.4112871
MLS Listing,,Condo/Co-op,1731 Powell St #303,San Francisco,CA,94133,2800000,2,2.5,North Beach,1767,,,19,1585,933,Active,July-28-2019 01:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1731-Powell-St-94133/unit-303/home/160463265,San Francisco MLS,486878,N,Y,37.8006922,-122.4112871
MLS Listing,,Condo/Co-op,1731 Powell St #501,San Francisco,CA,94133,5700000,2,2.5,North Beach,1775,,2018,17,3211,966,Active,July-28-2019 01:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1731-Powell-St-94133/unit-501/home/167176690,San Francisco MLS,486879,N,Y,37.8006922,-122.4112871
MLS Listing,,Single Family Residential,579 Clipper St,San Francisco,CA,94114,1795000,2,1,Noe Valley,,,,14,,,Active,,,http://www.redfin.com/CA/San-Francisco/579-Clipper-St-94114/home/805124,San Francisco MLS,486880,N,Y,37.7484791,-122.437767
MLS Listing,,Condo/Co-op,190 7th St #15,San Francisco,CA,94103,968000,1,1.5,South of Market,939,,1999,11,1031,481,Active,,,http://www.redfin.com/CA/San-Francisco/190-7th-St-94103/unit-15/home/12395749,San Francisco MLS,486883,N,Y,37.7779938,-122.4097876
MLS Listing,,Condo/Co-op,50 Lansing St #409,San Francisco,CA,94105,875000,1,1.5,South Beach,714,,2006,11,1225,735,Active,,,http://www.redfin.com/CA/San-Francisco/50-Lansing-St-94105/unit-409/home/22886347,San Francisco MLS,486895,N,Y,37.7861476,-122.3942911
MLS Listing,,Single Family Residential,135 Avila St,San Francisco,CA,94123,3425000,3,2,Marina,2616,2504,1925,10,1309,,Active,,,http://www.redfin.com/CA/San-Francisco/135-Avila-St-94123/home/1198203,San Francisco MLS,486900,N,Y,37.8017462,-122.4408185
MLS Listing,,Single Family Residential,2208 Steiner St,San Francisco,CA,94109,4995000,3,3.5,Pacific Heights,2723,,,17,1834,,Active,,,http://www.redfin.com/CA/San-Francisco/2208-Steiner-St-94115/home/1579196,San Francisco MLS,486904,N,Y,37.790077,-122.4355433
MLS Listing,,Condo/Co-op,335 Elizabeth St,San Francisco,CA,94114,1650000,2,2,Noe Valley,1346,,1900,4,1226,250,Active,July-23-2019 12:00 PM,July-23-2019 01:30 PM,http://www.redfin.com/CA/San-Francisco/335-Elizabeth-St-94114/home/879257,San Francisco MLS,486907,N,Y,37.752208,-122.42819
MLS Listing,,Single Family Residential,955 Excelsior Ave,San Francisco,CA,94112,1399000,4,4,Excelsior,2705,,2005,11,517,,Active,,,http://www.redfin.com/CA/San-Francisco/955-Excelsior-Ave-94112/home/8190978,San Francisco MLS,486913,N,Y,37.7226029,-122.4256556
MLS Listing,,Multi-Family (2-4 Unit),5323 Mission St,San Francisco,CA,94112,1800000,6,5,Crocker Amazon,2130,3419,1906,17,845,,Active,,,http://www.redfin.com/CA/San-Francisco/5323-Mission-St-94112/home/1527761,San Francisco MLS,486916,N,Y,37.713919,-122.443017
MLS Listing,,Condo/Co-op,201 Folsom St Unit 35C,San Francisco,CA,94105,2890000,2,2,South Beach,1495,,2016,17,1933,1158,Active,,,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-35C/home/143938141,San Francisco MLS,486921,N,Y,37.7886997,-122.39226
MLS Listing,,Condo/Co-op,185 Graystone Ter #4,San Francisco,CA,94114,675000,1,1,Clarendon Heights,577,,1948,10,1170,300,Active,July-23-2019 12:30 PM,July-23-2019 02:00 PM,http://www.redfin.com/CA/San-Francisco/185-Graystone-Ter-94114/unit-4/home/167269366,San Francisco MLS,486925,N,Y,37.7573633,-122.445242
MLS Listing,,Single Family Residential,27 Walter St,San Francisco,CA,94114,1795000,3,2,Duboce Triangle,,,1885,16,,,Active,,,http://www.redfin.com/CA/San-Francisco/27-Walter-St-94114/home/703355,San Francisco MLS,486934,N,Y,37.7687416,-122.4322475
MLS Listing,,Condo/Co-op,845 Montgomery St Unit F,San Francisco,CA,94133,1295000,2,2,Financial District,1006,,1911,16,1287,985,Active,,,http://www.redfin.com/CA/San-Francisco/845-Montgomery-St-94133/unit-F/home/23455095,San Francisco MLS,486938,N,Y,37.7969379,-122.4038359
MLS Listing,,Condo/Co-op,550 South Van Ness Ave #201,San Francisco,CA,94110,503678,1,1,Inner Mission,727,,1992,16,693,481,Active,,,http://www.redfin.com/CA/San-Francisco/550-S-Van-Ness-Ave-94110/unit-201/home/955242,San Francisco MLS,486939,N,Y,37.7643531,-122.4178541
MLS Listing,,Single Family Residential,1 Mercato Ct,San Francisco,CA,94131,2399000,4,3.5,Glen Park,2611,5510,1968,14,919,38,Active,,,http://www.redfin.com/CA/San-Francisco/1-Mercato-Ct-94131/home/1985494,San Francisco MLS,486943,N,Y,37.7352074,-122.4425879
MLS Listing,,Single Family Residential,522 Moscow St,San Francisco,CA,94112,1290000,7,6,Excelsior,2403,2495,1905,13,537,,Active,,,http://www.redfin.com/CA/San-Francisco/522-Moscow-St-94112/home/1389207,San Francisco MLS,486949,N,Y,37.7194711,-122.4292392
MLS Listing,,Condo/Co-op,1188 Valencia St #501,San Francisco,CA,94110,2129000,2,2,Inner Mission,,,2018,14,,611,Active,,,http://www.redfin.com/CA/San-Francisco/1188-Valencia-St-94110/unit-501/home/167182098,San Francisco MLS,486954,N,Y,37.753974,-122.4209489
MLS Listing,,Multi-Family (2-4 Unit),474 Sanchez St,San Francisco,CA,94114,2900000,,,Eureka Valley/Dolore,4196,2495,1912,15,691,,Active,,,http://www.redfin.com/CA/San-Francisco/474-Sanchez-St-94114/home/896091,San Francisco MLS,486957,N,Y,37.7615404,-122.430927
MLS Listing,,Condo/Co-op,1620 Broadway #1,San Francisco,CA,94109,699000,1,1,Pacific Heights,,,1900,14,,252,Active,,,http://www.redfin.com/CA/San-Francisco/1620-Broadway-94109/unit-1/home/167183001,San Francisco MLS,486958,N,Y,37.795948,-122.424195
MLS Listing,,Condo/Co-op,1388 Gough #805,San Francisco,CA,94109,1300000,2,2,Van Ness/Civic Center,1285,,1993,14,1012,1325,Active,,,http://www.redfin.com/CA/San-Francisco/1388-Gough-St-94109/unit-805/home/573026,San Francisco MLS,486959,N,Y,37.7858964,-122.4244491
MLS Listing,,Single Family Residential,950 Cayuga Ave,San Francisco,CA,94112,999000,3,2,Mission Terrace,1299,2495,1914,14,769,,Active,,,http://www.redfin.com/CA/San-Francisco/950-Cayuga-Ave-94112/home/1311085,San Francisco MLS,486964,N,Y,37.722801,-122.4395467
MLS Listing,,Single Family Residential,531 33rd Ave,San Francisco,CA,94121,3750000,4,4.5,Outer Richmond,,3000,,11,,,Active,July-23-2019 11:30 AM,July-23-2019 01:00 PM,http://www.redfin.com/CA/San-Francisco/531-33rd-Ave-94121/home/612007,San Francisco MLS,486965,N,Y,37.779001,-122.4934789
MLS Listing,,Single Family Residential,3630 Moraga St,San Francisco,CA,94122,1285000,3,2.5,Outer Sunset,1375,1873,1941,14,935,,Active,,,http://www.redfin.com/CA/San-Francisco/3630-Moraga-St-94122/home/1969686,San Francisco MLS,486966,N,Y,37.7551469,-122.5018459
MLS Listing,,Single Family Residential,1 Byron Ct,San Francisco,CA,94112,1088000,4,3,Crocker Amazon,2003,3314,1978,14,543,,Active,,,http://www.redfin.com/CA/San-Francisco/1-Byron-Ct-94112/home/1257146,San Francisco MLS,486967,N,Y,37.7096358,-122.4433842
MLS Listing,,Multi-Family (2-4 Unit),879-881 39th Ave,San Francisco,CA,94121,1999000,7,5,Outer Richmond,3912,3600,1994,14,511,,Active,,,http://www.redfin.com/CA/San-Francisco/879-39th-Ave-94121/home/1732835,San Francisco MLS,486969,N,Y,37.772301,-122.499546
MLS Listing,,Single Family Residential,31 Prospect Ave,San Francisco,CA,94110,1099000,3,1,Bernal Heights,1100,2796,1900,11,999,,Active,,,http://www.redfin.com/CA/San-Francisco/31-Prospect-Ave-94110/home/1712013,San Francisco MLS,486970,N,Y,37.7447231,-122.4176701
MLS Listing,,Single Family Residential,250 Santa Paula Ave,San Francisco,CA,94127,3895000,5,6,St. Francis Wood,4940,4647,1926,14,788,173,Active,July-23-2019 01:30 PM,July-23-2019 03:00 PM,http://www.redfin.com/CA/San-Francisco/250-Santa-Paula-Ave-94127/home/1429448,San Francisco MLS,486971,N,Y,37.7359074,-122.4634205
MLS Listing,,Single Family Residential,2131 35th Ave,San Francisco,CA,94116,1745000,6,3.5,Parkside,2875,3000,1939,14,607,,Active,,,http://www.redfin.com/CA/San-Francisco/2131-35th-Ave-94116/home/652258,San Francisco MLS,486973,N,Y,37.74725696,-122.4932378
MLS Listing,,Single Family Residential,837 Wisconsin St,San Francisco,CA,94107,3750000,4,3.5,Potrero Hill,,,1923,11,,,Active,,,http://www.redfin.com/CA/San-Francisco/837-Wisconsin-St-94107/home/2031913,San Francisco MLS,486977,N,Y,37.7567208,-122.3986535
MLS Listing,,Multi-Family (2-4 Unit),1276-1278 48th Ave,San Francisco,CA,94122,999000,4,2,Outer Sunset,2225,3000,1959,14,449,,Active,,,http://www.redfin.com/CA/San-Francisco/1276-48th-Ave-94122/home/1228895,San Francisco MLS,486982,N,Y,37.7626915,-122.5079047
MLS Listing,,Condo/Co-op,201 Harrison St #505,San Francisco,CA,94105,795000,1,1,South Beach,535,,1991,11,1486,592,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-505/home/727078,San Francisco MLS,486990,N,Y,37.7875875,-122.3904715
MLS Listing,,Condo/Co-op,953 Union St,San Francisco,CA,94133,1850000,3,2,Russian Hill,1600,,1907,14,1156,,Active,,,http://www.redfin.com/CA/San-Francisco/953-Union-St-94133/home/1180010,San Francisco MLS,486996,N,Y,37.7995111,-122.4149928
MLS Listing,,Single Family Residential,135 Holladay Ave,San Francisco,CA,94110,1750000,3,2,Bernal Heights,2445,1750,1900,3,716,,Active,July-23-2019 02:00 PM,July-23-2019 03:30 PM,http://www.redfin.com/CA/San-Francisco/135-Holladay-Ave-94110/home/756651,San Francisco MLS,486999,N,Y,37.747681,-122.404825
MLS Listing,,Multi-Family (2-4 Unit),451-453 26th Ave,San Francisco,CA,94121,2800000,11,,Central Richmond,5644,3036,1999,13,496,,Active,July-25-2019 05:00 PM,July-25-2019 06:00 PM,http://www.redfin.com/CA/San-Francisco/451-26th-Ave-94121/home/608433,San Francisco MLS,487004,N,Y,37.7809906,-122.4862078
MLS Listing,,Condo/Co-op,470 Clementina St #104,San Francisco,CA,94103,759000,1,1,South of Market,583,,2005,5,1302,358,Active,July-25-2019 05:30 PM,July-25-2019 07:30 PM,http://www.redfin.com/CA/San-Francisco/470-Clementina-St-94103/unit-104/home/1170574,San Francisco MLS,487010,N,Y,37.7795708,-122.4056429
MLS Listing,,Condo/Co-op,17 Kiska Rd,San Francisco,CA,94124,748000,3,2,Bayview,1495,,1996,14,500,475,Active,,,http://www.redfin.com/CA/San-Francisco/17-Kiska-Rd-94124/home/742008,San Francisco MLS,487011,N,Y,37.7305839,-122.379021
MLS Listing,,Single Family Residential,1038 Ingerson Ave,San Francisco,CA,94124,1288000,4,5,Bayview Heights,2130,2495,1928,11,605,,Active,,,http://www.redfin.com/CA/San-Francisco/1038-Ingerson-Ave-94124/home/743370,San Francisco MLS,487030,N,Y,37.71968,-122.3936084
